company,position,skill
지엔터프라이즈,Backend Engineer,"Python, JavaScriptTypeScript, RDB, NoSQL, AWS, FastAPI, NestJS, B2B, B2C, Admin, Front"
현대오토에버,[Tech] Server Engineer - 인프라 운영/관리,"IDC, OS, x8, SAN, Linux, Windows, Vmware, Veritas, EMC, RHCA, RHCE, LinuxUnix, TA, AWS, Azure"
현대오토에버,[Tech] Network Engineer - 네트웍 기획/운영/관리 (전주),"OA, PMPL, IT, HW, Routing, Switching, Cisco, Firewall, Wireless, MES, SDN"
현대오토에버,[Tech] Server Engineer - 서버/인프라 구축/운영 (창원 성산),"OS, x8, SAN, Linux, Windows, Vmware, Veritas, EMC, RHCA, RHCE, LinuxUnix, TA, AWS, Azure"
데브시스터즈(Devsisters),[쿠키런: 모험의탑] 서버 소프트웨어 엔지니어,"Go, gRPC, CockroachDB, Redis, Kafka, Kubernetes, Istio, Terraform, Datadog, GitHub, Actions, ArgoCD, Helm, Typescript, Svelte, CS, Python, NewSQLCockroachDB, NoSQLMongoDB, DynamoDB, RabbitMQ, PDF"
현대오토에버,[Tech] Platform Engineer - 미들웨어 운영 WEB/WAS,"WEBWAS, Public, Cloud, AWS, Azure, DB, Linux, or, cloud, Architecting, Open, Source, software, apache, tomcat, nginx, Session, Clustering, Middleware, Trouble, shootingMonitoring, WAS, JEUS, TOMCAT, JBOSS, WEB, APACHE, NGINX, Webtob, Shell, SCRIPT"
현대오토에버,[Tech] Platform Engineer - Kafka MSK 구축/운영,"Kafka, AWS, MSK, Serverless, Console"
컬리,데이터 백엔드 개발자 (Backend Developer),"AI, Java, Kotlin, MySQL, Spring, Boot, Kafka, PM, AWS, GCP"
미디어로그,SI 개발,"NW, AI, Data, Java, Python, Vuejs, Spring, Framework, Boot, Oracle, PostgreSQL, SI, DB, REST, API, PM, PL, Kafka, Elasticsearch, TensorFlow, PyTorch, OpenAI, AWS, GCP, LG, U+"
미디어로그,SM/SI 개발,"Java, SISM, Spring, Framework, Boot, Vuejs, Reactjs, WebSquare, Oracle, MySQL, SI, Maven, Gradle, Git, RESTful, API, AgileScrum, Cursor, AI, Copilot, TensorFlow, PyTorch, OpenAI, AWS, GCP, MSA, CICD"
현대오토에버,[Tech] Security Engineer - 인프라 영역 보안 담당,"IT, OS, DB, WEB, WAS"
덱스트라,리드 개발자(백엔드) 및 PM,"PM1, BM, Product, Manager, ERP, System"
현대오토에버,[EnIT] Backend Developer - Gateway 서비스 개발 및 운영,"API, AWS, Java, Spring, Framework, Cloud, Restful, TCPIP"
현대오토에버,[Tech] Server Engineer - 인프라 TA,"Private, CloudLegacy, TA, Public, Cloud, TATechnical, Architecture, OS, PrivatePublic, Legacy, HW, WEBWAS, DBMS, kafka, Elastic, search, Kubernetes, PublicPublic, Container, AWS, Azure, GCP, NCP, SW"
현대오토에버,[Tech] Server Engineer - 글로벌 클라우드 Object Storage 구축/설계/운영,"Object, Storage, Ceph, MinIO, AWS, S3, RESTful, API, Python, Azure, DevOps"
넥스트컬쳐,백엔드 개발 (3년 이상),"Backend, DevOps, Java, Spring, boot, JPA, Git, AWS, RDBMS, NoSql"
로그프레소,QA 엔지니어,"QA, Java, Python, ISTQBCSTS"
아임웹,[노코드 웹빌더 스쿼드] Back-End Engineer,"Backend, Engineer, One, Team, PHP, jQuery, Bootstrap, Nodejs, Java, Go, Nestjs, Spring, Framework, Rest, API, GraphQL, protocol, buffer, RDB, NoSQL, DB, Infra, CS, Data, MSA"
모두싸인,백엔드 엔지니어 (4년 이상),"NodeJS, Typescript, NestJS, Java, Spring, Google, Guice, MySQL, DynamoDB, MongoDB, Kafka, Redis, OpenSearch, Kubernetes, GitOpsArgoCD, ArgoWF, Datadog, Grafana, Prometheus, AWSNCP, RR, RESTful, API, AWS"
팀울트라(글릿),백엔드 시니어 개발자,"API, Node, js, TypeORM, MongoDB, SQL, Redis, DBMS, Supabase, Firebase, socketio, ALB, Kafka, MQ, MSA, UX"
렉스소프트,디지털 헬스케어 분야 데이터 분석 전문가,
코딧(CODITCorp.),"시니어 백엔드 개발자 (Node.js, 5년 이상)","Nodejs, Typescript, API, ES6, ELK, AWS, JavascriptES6, Python, Jest, Jasmine, Mocha, etc, Docker, Kubernetes, Django, Flask, Git"
코딧(CODITCorp.),웹 크롤링(스크래핑) 개발자 (2년 이상),"API, Apache, Airflow, Nodejs, Express, RDB, Nosql, ELK, JavascriptES6, HTML5, CSS3, Django, Beautifulsoup4, Puppeteer, Docker, Kubernetes, Typescript, Jest, Jasmine, Mocha"
씨제이올리브영(CJ올리브영),백엔드 개발자(옴니서비스),"Architecture, Legacy, Modern, JAVA, Java, Spring, Framework, HTTP, REST, TCPIP, DNS, RDBMS, SQL, React, Vue, MSA, AWS, MQKafka, RabbitMQ, Application, Agile, Scrum"
자이온,[개발] 백엔드 개발자 (4년~),"XFactor, Python, Django, Flask, FastAPI, Microservice, ArchitectureMSA, Cloud, Native, Docker, Onpremise, CICD, Golang"
크몽(kmong),Backend Developer (5-12년),"PHP, Kotlin, AWS, KotlinJava, Spring, ECommerce, MSA"
팀리부뜨,백엔드 엔지니어(5년이상) - 서울,"Web, Architecture, askyourtrade, AI, Kotlin, AWS, Spring, Boot, JPA, Lambda, Step, Function, Fargate, RESTful, API, RDBMS, MongoDB, Git, Jira, CICD, B2B, SaaS, LLM"
로민,AI 백엔드 시스템 엔지니어,"OnPremise, Cloud, JSON, MSA, Document, AI, API, ML, MLOps, RAG, Python, FastAPI, PostgreSQL, Redis, AWS, S3, Lambda, ECS, Docker, DockerCompose, Git, CICD, Kubernetes, Istio, Helm, Triton, Onpremise, OCR, NLP, LLM, DevOps"
우주로테크,개발팀장(Tech Lead),"PythonFastAPI, AWS, DevOps, SQLAIchemy+MySQL, Docker, GitHub, Actions, CICD, B2B, SaaS, SQL, x86arm6, PythonC, API, NumPy, C, ReactNextjs, Backend, Python, FastAPI, SQLAIchemyInfra, AWSAWS, Route, ECS, RDB, S3, ActionsFrontend, React, Nextjs, TypeScript, Ubuntu, Dev, Server, MATLAB, Coder"
클래스101(Class101),소프트웨어 엔지니어,"Engineering, Squad, 1Payment, Payout, PG, Platform, Infrastructure, CICD, AWS, Tech, StackFrontend, React, TypeScript, Nextjs, GraphQLBackend, JavaKotlin, Nodejs, Spring, BootInfrastructure, Kubernetes, DockerDatabase, MongoDB, MySQL, FullStack, NodejsJavaKotlin, Boot, DockerKubernetes, B2B, as, Code"
클래스101(Class101),React Native 앱 개발자,"RN, App, Expo, GraphQL, Kotlin, Swift, TypeScript, Objc, Fastlane, Gradle, Cocoapods1, iOS, UIUX, Detox, Maestro, RNTL, React, Native, CPU, Ticks, render, reactnativereanimated"
클래스101(Class101),백엔드 엔지니어,"VOD, JavaKotlin, Spring, Boot, JPA, QueryDSL, MSA, Docker, Nodejs, TypeScript, GraphQL, Apollo, TypeGraphQL, MongoDB, NoSQL, DB, Kubernetes, AWSGCP, Redis, VAN, Grafana, Prometheus, iOS, UIUX"
마카롱팩토리,서버 개발 (5년 이상),"SpringKotlin+Java, Kotlin, Java, Spring, AWS, MySQL, DynamoDB, Redis, Athena, Elastic, Druid, Git, Asana, Slack, Python, Ansible, TypeScript, CDK, KotlinJava, Framework, Restful, API, GraphQL, SQL, Linux, k8s"
메이크스타,Software Engineer,"Software, Engineer, Product, Owner, Designer, Data, Analyst, DevOps, Kpop, CS, VuejsNuxtjs, Flutter, PythonDjango, FastAPI, JavaSpring, GCP, Sentry"
오버데어코리아,Sr. Back-end Engineer,"UGC, API, Go, TypeScript, NestJS, Kubernetes, AWS"
위즈코어,[데이터사업부]MES 개발 및 구축 담당자(베트남)_C#,"MES, C#, WinForm, MSSQL, Procedure"
더데이비포,"백엔드 개발자(서버 운영, API 개발 및 개선)","API, RESTful, CS, n, RDBMS, NoSQL, TypeScript, Nodejs, AWS, GCP"
비더에그,Back-end Developer(신입가능),"MVP, Kubernetes, Docker, Java, Kotlin, Spring, Boot, MySQL, Redis, MongoDB, WebSocket, STOMP, Kafka, REST, API, React, Flutter"
콜로세움코퍼레이션,Backend Engineer(5년 이상),"PL, AWS, DB, REST, API, Confluence, JIRA, Slack, Java, Gradle, KotlinSpring, Boot, Spring, Batch, MySQLJPA, Mybatis, Querydsl, MySQL, RDSGitJenkinsHarnessAWS, ECSDockerDatadog, WMS, Fulfillment, Kubernetes"
루먼랩,Backend Developer (3년이상),"python, fastapi, sqlalchemy, asyncio, AWS, CICD, Github, Action, Docker, Swarm, kubernetes, AI, MSA, postgresql, redis, timescaledb, rabbitmq, docker, swarm, github, action, git, grafana, prometheus, loki, tempo, slack, jira, confluence, notion"
에이알티플러스,환경 에너지 플랫폼 개발 PL,"JAVA, Spring, JavaScript, SQL, Docker, Hadoop, Jenkins, Linux, RestAPI, PostgreSQLWAS, Tomcat, SVN, SpringBoot, PL, DB, TA, framwork, Boot"
에이피더핀,백엔드 개발자,"API, JVM, RDBMS, MSA, RESTful, Java, Spring, boot, Batch, JPA, PostgreSQL, Redis, RabbitMQ, AWS, Kubernetes, ArgoCD"
에이치비엠피,"풀스택 App 개발자 (3년이상, 제주근무)","SNS, app, ionic, frameworkAngular, migration, react, native, or, flutter, navtive, nodejs, RDBMS, APP, WEB, AI"
모빅랩,Senior AI Researcher,"AI, KPI, SQL, Python, R, Insight"
씨제이올리브영(CJ올리브영),백엔드 개발자 (신사업 서비스),"Service, Ecommerce, Platform, Architecture, JavaKotlin, Spring, Framework, JPA, Hibernate, ORM, Git, NoSQL, ElasticSearchOpen, Search, AWS, MSA"
중고나라,[개발] 백엔드(JAVA) 개발자(상품/결제)(7~10년),"WebAPP, Java, REST, API, Spring, Boot, JPAHibernate, ORM, RDB, SQL, NoSQL, DBMS, Cache, Queue, AWS, Cloud, Python, MSA, Batch, OAuth, SSO, JWT, Kubernetes, Docker, Container, C2C"
호두랩스,Tech Lead,"JavaSpring, AWS, GCP, Git, CICD, MSA, ML, DevOps"
오엠티아이코리아,ASP.NET 개발자(신입),"Jquery, Kendo, UI, Component, MVVM, Ajax, Microsoft, ASPNET, MVC, SQL, Server, Azure, Windows, Platform, GitHub, Axosoft, +, SmartSheet, Google, Workspace"
오엠티아이코리아,ASP.NET 중급 개발자,"Jquery, Kendo, UI, Component, MVVM, Ajax, Microsoft, ASPNET, MVC, SQL, Server, Azure, Windows, Platform, GitHub, Axosoft, +, SmartSheet, Google, Workspace, TSQL"
센트비(Sentbe),Backend Engineer (Go),"Golang, +, Gin, gRPC, gRPCGateway, AWS, EKSk8s, PostgreSQL, Redis, Git, Docker, Github, Action, ArgoCD, Jira, Confluence, Slack, SentBe, JavaSpring, DDDDomain, Driven, Design"
센트비(Sentbe),Backend Engineer (Java/Kotlin),"Kotlin, Java, Spring, Framework, Boot, JPA, Git, Github, AWS, SQL, Linux, Docker, K8S, SentBizB2B, Agile, PO, PM, Designer, Frontend, Team, MySQL, PostgreSQL, DBMS, Golang, DDD, Best, Practice, Backend, Kafka, Redis, KubernetesK8S"
포티투닷(42dot),Senior Backend Engineer (물류시스템),"SDL, AI, WMS, API, B2B, JavaKotlin, Spring, Boot, AWS, Kubernetes, SQL, NoSQL, Redis, Kafka, ELK, Git, Jira, CICD, DevOps, B2B2C, SDK, SaaSSoftwareasaService, PaaSPlatformasaService, WCS, LLM, Chatbot"
스튜디오씨드코리아(프로토파이),Site Reliability Engineer / DevOps,"Site, Reliability, Engineer, Studio, XID, Korea, AWS, GCP, Cloud, Server, Hardening, Backup, Recovery, EKS, ECS, RDS, Lambda, VPC, CloudFront, CloudWatch, S3, EFS, Infra, Management, Terraform, Argocd, Linux, OS, Bash, shell, Container, Environment, Docker, Compose, Kubernetes, Helm, Monitoring, Prometheus, Thanos, Grafana, Sentry, Logging, Loki, Security, Paloalto, Wazuh, Amazon, Insepctor, Patch, manager, SRE, DevOps, Onpremise, Infrastructure, as, Code, pod, Observability, MetricLogsTracing, echo, ex, argocd, cicd, APM, python, javascript, java, Git, repository"
지엔에이컴퍼니,[플레이오] Python 백엔드 개발,"Batch, Python, MySQL, AWS, S3, API, RestAPI, Cloud, Azure, RDB, MongoDB, Web, http, Pandas, Falcon, FastAPI, Swagger, OpenAPI, RESTful"
젭(zep),백엔드 개발자,"ZEP, ASPNET, SignalR, API, SpringBoot, QUIZ, Kotlin, AWS, EKS"
씨디알아이(CDRI),백엔드 개발자,"B2B, certicos, cosbridge, cosmetest, AI, AWS, Cloud, Java, Springboot, Framework, MySQL, MariaDB, Redis, MongoDB, NoSQL"
클래스101(Class101),시니어 프론트엔드 개발자,"Core, Development, 2Technical, Contribution, 3Team, Collaboration, Product, Design, React, TypeScript, GraphQL, Apollo, Nextjs, Native, CICD, EduTech"
이노소니언,백엔드 개발자,"Django, REST, Framework, API, AWS, MySQL, PostgreSQL, QA, Python, DjangoDjango, RESTful, ECS, RDS, S3, IAM, CloudWatch, Docker, Git, CICD, PM, DevOps"
머스트잇,Back-end Engineer (3년 이상),"MSA, Kotlin, Spring, Boot, Kafka, Debezium, Open, Search, MySQL, MongoDB, AWS, Kubernetes, Docker, SpringbootKotlin, JPA, DB, ECommerce, BatchStreaming, Elasticsearch, Redis, Git, Jira, Confluence"
휴머스온,Senior Engineer,"Java, IT, REST, API, Spring, Boot, VOC, Rest, PM, PL"
스트리밍하우스,[더휴일] 워케이션 플랫폼 Node.js/React 개발자 (팀장급),"B2B, OTA"
캔디플러스스튜디오,Backend 개발자 시니어,"Nodejs, NestJS, AWS, EC2, S3, RDS, Auto, Scaling, ECS, Lambda, REST, API, CloudWatch, TypeScriptJavaScript, RESTful, SQL, NoSQL, Git, CICD, Certified, Solutions, Architect, DevOps, Engineer, Docker, Kubernetes, Microservices, TDD, BDD"
리얼드로우,AI Engineer (5~10년차),"AI, Enginneer, Stable, Diffusion, Tech, Python, Pytorch, Tensorflow, FastAPI, Gradio, Jupyter, Notebook, Linux, Docker, AWS, Chat, GPT, GitHub"
리얼드로우,백엔드 개발자 (5~10년차),"AI, Stable, Diffusion, Tech, Python, Pytorch, Tensorflow, FastAPI, Gradio, Jupyter, Notebook, Linux, Docker, AWS, GitHub"
아임웹,Back-End Engineer,"Backend, Engineer, One, Team, Nodejs, Java, Go, Nestjs, Spring, Framework, Rest, API, GraphQL, protocol, buffer, RDB, NoSQL, DB, Infra, CS, Data, MSA"
아키스케치,"Software Engineer, Backend","Spring, Framework, +, Kotlin, KotlinJavaPython, RDBMS, NoSQL, SDLC, MVP, AWS, Public, Cloud"
제이앤피메디(JNPMEDI),Back-end Software Engineer (3년 이상),"Maven, Clinical, Cloud, Digital, Transformation, NodejsTypescriptMySQLAWSCICDGithub, Actions"
제이앤피메디(JNPMEDI),Front-end Software Engineer (3년 이상),"Maven, Clinical, Cloud, Digital, Transformation, Framework, React, Typescript, jsxtsxstyled, CICDGithub, Actions, TanStack, Query, ReactQuery, zustand, emotionstyled, Form, reacthookform, Validation, zod, yup, Build, Tool, Vite, UI"
체카,백엔드 개발자,"#, API, B2B, B2C, ExpressjsNestjs, Prisma, MySQL, TypeScript, AWS, Github, EC2, RDS, S3, Nodejs, HTTP, SQL, Git, ExpressJS, Nestjs, JAVA, Spring, Boot"
프렌트립(프립),백엔드 개발자,"GraphQL, API, JavaKotlin, SpringFramework, Kafka, NodejsTypescript"
인티그레이션(메디스트림),구인구직/커뮤니티 백엔드 개발자 (전문연구요원 지원 가능),"DB, LLM, AI, API, CMS, RDBMS, Oracle, MySQL, Postgres, Node, JavaScript, TypeScript, AWS, Jira, Confluence, Slack, Docker, dockercompose, ECS, Fargate, Lambda, DynamoDB, MongoDB, Redis, ES, Spark, MQ, SQS, SNS, Kinesis, Kafka, VoC"
엘리스,클라우드 DevOps 엔지니어,"CICD, Kubernetes, DevOps, Ansible, Terraform, IaC, Python, Shell, script, MLOps, AIML"
엘리스,인프라 서버 엔지니어,"IaC, Terraform, Ansible, HPCHigh, Performance, Computing, ISO, CSAP, ISMSP, HPC, CCNA, RHCE"
쿠팡,Senior Backend Engineer (FC Automation),"AgileScrum, FC, E2E, CICD, Automation, AIDLML, perception, ROS, OpenCV"
쿠팡,Senior Backend Engineer (Fulfillment),"Fulfillment, Technology, Cassandra, Kafka, Spark, Flink, Hive, S3, Redshift, NoSQL, Java, Spring, Framework, AWS"
쿠팡,Senior Backend Engineer (Transportation),"Global, Ops, Tech, Cassandra, Kafka, Spark, Flink, Hive, S3, Redshift, NoSQL, Java, Spring, Framework, AWS"
브리치,백엔드 개발자,"bfiow, API, AWS, MSAMicro, Service, Architecture, PHP, Modem, Programming, OOP, Backend, Codelgniter, Laravle, Frontend, React, JS, Vue, Angular, Git, Rest, o2o, Unit, Test"
잉카엔트웍스,DRM 개발팀장,"TPS, DRM, SaaS, API, CDN, RESTful, SDK, MPAA, ISOIEC, AWS, Kubernetes, CICD, Golang, Java, Python, Nodejs, HLS, DASH, CMAF, Terraform, DevSecOps, AntiPiracy, Azure, GCP"
잉카엔트웍스,"Tech Lead (Backend, Frontend, Cloud SaaS)","SaaS, API, REST, GraphQL, gRPC, AWS, GCP, Azure, DevOps, CICD, DRM"
넛지헬스케어(캐시워크),백엔드/서버 개발자,"AWS, REST, API, Back, Office, Nodejs, AMI, EC2, S3, DynamoDB, RDBMS, NoSQL, Cache, RESTful, GraphQL, Git, B2C, Typescript, DevOps, CICD"
셀리즈,Java Back-end 개발자,"Java, AWS, OCI, OnPremise, AI, Agent, API, Spring, Framework, RESTful, SQL, Private, Cloud, B2B"
아하랩스,AI Engineer,"Smart, Factory, Solution, UI, Application, API, Model, DB, AI, Python, Flask, Pytorch, MongoDB, RTSP, Server, Tensorflow, Deep, Learning, Framework, ffmpeg, MLOps, DevOps, Docker, Linux, WSL, Clickup"
아하랩스,Rust Server 개발자,"Smart, Factory, Solution, Windows, Server, UI, Application, Data, REST, API, DB, MongoDB, C++, Library, Rust, NoSQLMongoDB, CICD, Git, Clickup, CC++"
넷마블,플랫폼 백엔드 개발자,"Java, Spring, Boot, Framework, MySQL, MSSQL, RDBS, NoSQLRedis, Public, CloudGCP, AWS, K8s, Docker, MSA, OAuthIdP, AI"
불마켓랩스,Site Reliability Engineer,"Dev, API, AWS, EC2, Fargate, RDS, K8S, Managed, Services, Terraform, Infrastructure, as, Code, IaC, GitHub, Actions, ArgoCD, CICD, APM, Application, Performance, Monitoring, ISO, Java, Spring, Boot, Go, MySQL, RocketMQ, Github, action, Kubernetes, Kotlin, Kafka, Docker, Action, Clean, Architecture, Hexagonal, MSA, Micro, Service, GCP, SaaS"
룩인사이트,백엔드 개발자 (3년 이상),"API, KPI, Nodejs, Express, Nest, Postgres, RDBMS, PG, AWS, Project, Exit"
인비저블아이디어,백엔드 node 개발자,"Nodejs, Expressjs, API, RDBMSMySQLMariaDB, AWSGCP, ApacheNginx, WEB, WAS, Redis, Github, HTTP, RESTful, Electron, NWjs, tauri, Linux, Windows"
리사이클팜코리아,백엔드 & 블록체인 개발자,"Firebase, Nodejs, Functions, Base, EVM, NFT, Thirdweb, GKEGoogle, Kubernetes, Engine, Helm, Chart, Firestore, Ethereum, KubernetesGKE, Backblaze, B2S3, Cloudflare, CDN"
하이노크,백엔드 개발자 (5년차 이상),"Product, Owner, Designer, Mobile, Developer, Frontend, QA, Kotlin, Java, Nodejs, Python, Spring, Boot, Express, FastAPI, REST, API, AWS, Backend, MySQL, Redis, ElasticSearch, Kubernetes, EKS, S3, RDS, CloudWatch, GitHub, Actions, ArgoCD, Terraform, OpenAPI, OpenFGA"
트립비토즈(tripbtoz),DevOps/클라우드 엔지니어(AWS),"AWS, DevOps, Shell, script, Python, APM, Jenkins, Kubernetes, Terraform, CICD, ISMS"
에임(AIM),파이썬 백엔드 개발자,"PythonDjango, API, ORM, CICD, Django, Docker, REST, Pipeline, FrameworkDRF, Celery, FastAPI, AWS, GCP, DevOps, ECSEKS"
에이아이비즈,"AI 모델 개발자 (신입, 병역특례, 병역전문연구요원)","AI, sLLM, LLM, Python, R, LangChain, PyTorch, TensorFlow, Hugging, Face, Transformers, GPT, BLOOM, LLaMA, API"
넥스트증권,Server Developer,"AWS, GCP, +, DB, DevOps, HA, DR, Java, Kotlin, Go, Nodejs, RDBMSNoSQL, Docker, Kubernetes, IaCTerraform, Ansible, Generative, AI, POC"
유비퍼스트대원,Backend developer-연구소(서버팀),"API, JavaKotlinSpring, boot, Frontend, EKS"
엔코위더스,Software Engineer 백엔드 개발자,"DevOps, AWS, Nodejs, REST, API, MySQLAurora, MongoDBDynamoDB, CICD"
리디(RIDI),Full Stack Software Engineer,"Nodejs, TypeScript, MySQL, React"
리디(RIDI),Senior Backend Engineer,"PM, Backend, Nodejs, Typescript, PostgreSQL, server, API, Webcomic"
리디(RIDI),[디리토] Full Stack Software Engineer,"Nodejs, NestJS, Nextjs, TypeScript, MySQL, React, Native, AWS"
리디(RIDI),SRE/DevOps Engineer,"AWS, ISMS, B2C, Docker, Kubernetes"
리디(RIDI),Backend Team Lead,"Nodejs, Typescript, MySQL, AWS"
리디(RIDI),Backend Software Engineer,"API, Nodejs, TypeScript, MySQL, Go, EPUB"
리디(RIDI),[디리토] Backend Software Engineer,"API, Nodejs, NestJS, Nextjs, TypeScript, MySQL, AWS, DevOps"
알티캐스트(Alticast),백엔드 개발자,"API, Typescript, Nodejs, SQL, Payment, PG"
지니언스,MultiOS팀 _ Linux 보안 소프트웨어 개발,"Linux, CC++, Event, Trace, eBPF, tracefs, EDR, AntiVirus, DLP, git, github, actions, CICD, openssl, kafka, sqlite, Golang"
크라우드웍스,[AI플랫폼팀] AI 소프트웨어 엔지니어,"AI, LLM, RAG, CoT, Agent, Agentic, MCP, ML, Capa, Cell, CSP"
지니언스,PEP팀 _ ZTNA개발자,"ZTNA, IPSec, VPN, SSL, CC++, L2L3, Docker, IPSEC"
매드업,[테크사업부] 백엔드개발자 테크 리드,"Product, Owner, Designer, Python, RDBMS, AWS, Google, Cloud, TypeScript, React"
버터플라잉,백엔드 개발자,"AWS, SDK, API, AWSECS, EC2, S3, RDSJavaKotlinSpringBootJPANodejsNestjsPostgreSQLMongoDBRedisGitGitHub, GitHub, ActionIaCterraform, ansible, packer3, RDBMS, Docker, Spring, Boot, Reactjs, terraform, packer"
매드업,[테크사업부] 주니어 백엔드 개발자 (전문연구요원 가능),"Lever, Xpert, FastAPI, Django, Prism, AWS, Data, pipeline, DL, DW, DM, Python, Java, C, C++"
매드업,[테크사업부] 시니어 백엔드 개발자,"Lever, Xpert, FastAPI, Django, Prism, AWS, Data, pipeline, DL, DW, DM, GCP, Public, Cloud, API"
힐링페이퍼(강남언니),필수 도메인 테크 리드(시니어 서버 개발자),"PO, API, Gateway, Java, Kotlin, OAuth2, JWT, RESTful, AWS, Kubernetes, XaaS, CQRS, CICD"
딜리버리랩,백엔드 시니어개발자,"VUE, +, SPRING, BOOT, ADMIN, ERPVUE, MFC, WMS, TMS, API, SpringBoot, RDBPostgresql, mysql, maria, oracle, BackEnd, AWS"
딜리버리랩,프론트엔드 개발자,"VUE, +, SPRING, BOOT, ADMIN, ERPVUE, MFC, WMS, TMS, FrontEnd, VUE3x, UIUX"
롯데이노베이트,[GRS IS팀] POS/KIOSK 시스템 경력사원,"POS, KIOSK, KDS, DR, C#, C++, VB, Net, MSSQL, Application, DB, POSKIOSK"
보이저,서버 프로그래머(팀장급),"IOCP, c++, server, framework, SQL, Redis, MS, Azure, Unity, DOTS, MySQL, Unreal, MMORPG, C++, asio, RDBMS, NoSQL, C#, RESTful, AI, Docker"
직트럭,백엔드 개발자 (판교),"AWS, Admin, Nodejs, Python, Java"
블링크컴퍼니,개발자,"ReactJS, React, Native, NodeJSNestJS, ORMPostgreSQL, native, Node, JS, PostgreSQL, API, Agile"
포토위젯,프론트엔드 개발자,"React, JavaScript, Typescript, CICD, WebView, iOS, Native, MAU, Z"
피닉스랩유한회사 서울지점,Backend Engineer,"API, AWS, Docker, Kubernetes, Python, AI, SQL, NoSQL, Security, GCP, Azure"
화해(버드뷰),Backend Developer,"Server, RESTful, API, MySQL, RDB, Django, Rest, Framework, Open, Spec, AWS, Google, Cloud, Azure, Python, REST, Ninja, FastAPI, Redis, Elasticsearch, Celery, DjangoORM, SQLAlchemy, Docker, ECS, SQS"
스칼라데이터,Java 개발자 (3-7년),"API, CSMSCharging, Station, Management, System, AWS, Java, Spring, framework, boot, JPA, RESTfull, CICD, CSMS"
뉴넥스(브랜디),백엔드 개발자,"eCommerce, Feature, BackOffice, Python, PHP, Java, AWS, Docker, Kubernetes, Github3, RESTful, API, RDBMS, NoSQL, gRPC"
이롬넷,PG사 IT실 승인개발 담당자,"PG, Java, Spring, IT, JavaScript, TypeScript, Thymeleaf, HTML, SpringBoot, Batch, Cloud, Gateway, Jenkins, SonarQube, Mysql, kafka, Redis, HAProxy, Nginx, PGVAN, SI, ecommerce, Kafka, RDBMS, Slack, Jira, Confluence"
이롬넷,IT실 서버 담당자,"Linux, Windows, Server, AWS, VMware, XEN, CPU, IO, Bash, Python, Ansible, Terraform, DevOps, CICD, HyperV, IT, Java, JavaScript, TypeScript, Thymeleaf, HTML, SpringBoot, Spring, Batch, Cloud, Gateway, Jenkins, SonarQube, Mysql, kafka, Redis, HAProxy, Nginx, Zabbix, Prometheus, Nagios, Slack, Jira, Confluence, Red, Hat, Certified, EngineerRHCE, SysOps, Administrator, Associate"
핀케치,[핀테크] 금융 SW 엔지니어 (시니어),"B2B, SaaS, Fincatch, CHECK, HFOS, BuySide, OMS, FIX, KRX, NXT, IT, CProC, IPC, CS, Legacy"
핀케치,[핀테크] 금융 SW 엔지니어 (3년 이상),"B2B, SaaS, Fincatch, CHECK, HFOS, BuySide, OMS, FIX, KRX, NXT, IT, CProC, CSP"
머스트핀테크,[MUST-A] 풀스택 개발자 (신입),"Nodejs, MySQL, UIUX, Figma, Nextjs, NestJS, Git, JIRA, Slack, Clean, Code, CICD, AWS, NCP, Agile"
오토위니,JAVA 개발자 (5년 이상),"MSA, API, React, ReactJS, Redux, Sass, Java, Spring, 5x, Springboot, IDC, AWS, Kotlin, Swift, Oracle, 9c, MySQL, Redis, Elastic, Search, Git, Bitbucket, Jira, Figma, Framework, Confluence"
아이헤이트플라잉버그스,백엔드 개발자 (5년 이상),"AI, PT, CRM, CMS, LMS, B2C, Nodejs, Python, Ruby, Java, Git, Gitflow, GraphQL, API, PMPD, FE, RDBMS, NoSQL, NestJS, Typescript, Kotlin, Spring, Kubernetes, MySQL, Kafka, AWS, MSA, Spark, DDD"
인터엑스,Backend Engineer,"Backend, Python, API, RESTful, Git, Thread, Async, SQL, PostgreSQL, MongoDB, Docker, DB, InfluxDB, Elasticsearch"
인포유앤컴퍼니,AI 백엔드 엔지니어,"LLM, RESTful, API, AI, httpsblognavercomin4ucloud2, Python, FastAPI, Flask, asyncio, aiohttp, TensorFlow, PyTorch, Hugging, Face, Git, AWS, GCP, Azure, Transformer, FineTuning, MLOps, Agent"
카테노이드,백엔드 개발자 (1년이상),"VODLive, Go, Java, CC++, Javaspring, ffmpeg, Docker, rancher, kubernetes, Redis, RabbitMQ, Zookeeper, CICD"
앤톡(Antock),서버 어플리케이션 개발자 (세종시 파견),"Java, Spring, Boot, RDB, Postgresql, Nifi"
앤톡(Antock),서버 어플리케이션 개발자 (수지구 파견),"Java, Spring, Boot, RDB, Postgresql"
키다리스튜디오,DevOps 개발자,"AWS, k8s, laaC, Architecture, CICD, Public, Devops, Kubernetes, laac"
플레어랩스,CRM 마케팅 솔루션 백엔드(NestJS) 개발자,"NestJS, API, Docker, ECS, Elasticsearch, Kinesis, Nodejs"
에누마,백엔드 엔지니어 (3년 이상),"AI, nodejs, AWS, HTTP, RESTful, RDBMS, NoSQL, Git, MSA"
