company,position,skill
팬택씨앤아이,인사(HR)시스템 운영 및 유지보수 담당자,"HR, Spring, Framework, DBMSOracle, SQL, IT, java, React, Nexacro, Data, Interface, API"
한화비전,Technical Writer,"Our, Job, UI, API, Expectation, Technical, Writer, UXUI, HTML, Markdown, XML, Asciidoc, SDL, Trados, MongDB, NoSQL, NestJS, framework, FCM, Cloud, Localization, IT, Writing"
자이온,데이터 사이언티스트,"Python, R, SQL, scikitlearn, TensorFlow, PyTorch, Hadoop, Spark, Tableau, Power, BI, AWS, Azure, GCP, MLOps"
스펙터,Frontend Engineer,"Admin, B2B, B2C, Frontend, React, Nextjs, Typescript, tailwindcss, CSSinJS, css, reacthookform, formik, yup, zod, form, SSR, typescript, nextjs, zustand, reactquery, tailwind, scss, emotion, radixui, turborepo, pnpm, storybook, vitest"
패스트파이브,백엔드(Node.js) 개발자,"Nodejs, typescript, Restful, API, Expressjs, NestJS, MySQL, MariaDB, Knex, Sequelize, Prisma, ORM, Query, Builder, Git, B2C, DB, Jest, Markdown"
필리스,IoT/비콘 기반 위치측위 기술 코디네이터 - 서울 (하드웨어/소프트웨어 통합),"UWB, WiFi, CTO, Beacon, UWBUltraWideband, IoT, net, flutter, RESTful, API, GPS, GIS, AWS, MySQL, PostgreSQL5"
스펙터,Backend Engineer,"Admin, B2B, B2C, Backend, GitHub, conflict, Restful, API, MSAMicroservices, Architecture, AWS, AI, Java, Spring, Boot, JPA, Querydsl, CICD, Jenkins, DOC, Swagger, Database, PostgreSQL"
디엘티파트너스,백엔드 개발자,"Java, API, JVM, languages, RPC, WebRTC, HBase, AWS, Column, Oriented, DB, MSA"
디엘티파트너스,iOS 앱 개발자,"AI, iOS, Swift, ObjectiveC, MVVM, RxSwift, UIUX, HIG, CICD, React, Programming"
디엘티파트너스,Android 앱 개발자,"AI, Android, Java, Kotlin, MVVM, RxSwift, UIUX, HIG, CICD, React, Programming"
그리드위즈,국제 표준 분석 및 소프트웨어 검증,"ISO, OCPP"
그리드위즈,전기차 충전기 하드웨어 개발,"2D, Tool"
스펙터,React Native 앱 개발자,"TEO, iOS, Android, CICD, Pipeline, ExpoReact, Native, Typescript, Tailwind, CSS, Expo, React, Shell, Ruby, Query, Bitrise, Fastlane, Code, Sign, App, Store, Connect, Play, Console, STTSpeechtoText, Diarization, LLM, Meta, Appsflyer"
온라인투어,온라인투어 JAVA 개발 (5년 이상),"Oracle, MSSQL, DB, Linux, Unix, OS, Web, Sever, WAS, Spring, framework, API, B2C, B2B, Redis, Elasticsearch, JiraConflunce"
루닛(Lunit),Technical Program Manager · AI Platform,"Lead, projects, within, the, software, development, lifecycle, Manage, project, risk, and, ensure, goals, are, met, questioning, decisions, ensuring, compromises, made, appropriately, Coordinate, engineers, designers, to, define, technical, requirements, based, on, business, various, constraints, Foster, collaboration, across, medical, engineering, machine, learning, product, specialists, as, stakeholders, implementation, teams, Document, features, processes, for, auditors, Keep, informed, of, activity, share, information, throughout, organization, align, Bachelors, degree, in, computer, science, or, related, field, equivalent, experience, Business, level, English, +, years, Experience, developing, maintaining, plans, timelines, successful, delivery, delivering, centered, around, web, systems, data, andor, Excellent, organizational, communication, skills, Strong, critical, thinking, Personable, but, firm, when, identifying, discussing, resolving, problems, both, interpersonal, some, role, building, IT, eg, developer, engineer, solutions, etc, management, like, Jira, Smartsheet, Asana, Familiarity, with, at, least, two, frameworks, Scrum, Kanban, SAFe, Critical, Path, Method, Shape, Up, Korean, language, skill, writing, Comfortable, challenging, assumptions, providing, receiving, feedback, adhering, HIPAA, GDPR, FDA, 0k, similar, regulatory, working, PACS, HL7, FHIR, diagrams, code"
아임웹,Data Engineer,"Kafka, CDC, Python, Spark, Hadoop, Connect, Streaming, Scala, Database, AWS, Databricks, Airflow, Airbyte, Perfect, Workflow, manager, DockerKubernetes"
그리드위즈,친환경 통신 모뎀 하드웨어 개발,"PLC, PADS, Tool"
그리드위즈,임베디드 SW개발 (임베디드 리눅스 어플리케이션 개발),"ISO, OCPP, C, C++, TCPIP, Socket"
그리드위즈,임베디드 SW개발 (MCU 펌웨어 프로그래밍),"STM3, ARM, Cortex, C, C++, OCPP, I2C, SPI, UART, ADC, CAN"
마리나체인,AI/ML Engineer,"AI, LangChain, LangGraph, FastAPI, Data, Multimodal, Parsing, LLM, Prompt, Engineering, AgentRAG, Attack, Query, Expansion, RAG, Retrieval, System, Keyword, Search, Passage, Filtering, Conversational, History, MultiDocument, MultiAgent, egReAct, function, calling, Evaluation, metric, Ops, API, MLFlow, Document, Layout, Analysis, Text, Table, Chart, Misc, ML, Programming, Language, Python, Frontend, Vuejs, State, Management, Pinia, Styling, Tailwind, Backend, Django, Database, PostgreSQL, MongoDB, AWS, EC2, Cloudfront, Lambda, etc, Auth0, Machine, LearningLLM, Vector, DatabaseMilvus, OpenSearch, LangChainLlamaIndexLangGraph, OpenAI, sLLM, BedrockSageMaker, Redis, Processing, UnstructuredUnstructured, document, parser, Collaborative, Jira, Confluence, Discord, Git, NLP, GenAI, LLMLlama, Mistral, Tensorflow, PyTorch, NLTK, Problem, Solver, LangChainLangGraph, Agentic, Structure, Open, source, Azure, Google, Cloud, RAGFusion, CorrectiveRAG, SelfRAG, AdaptiveRAG"
이지케어텍,[강원 원주] 병원정보시스템 S/W 개발자,"TO, C#, NET, ORACLE, or"
페이히어,QA 엔지니어,"PC, QA, Why, CSTE, ISTQB, CSTS"
씨이랩,Python 개발자,"Digital, Twin, 3D, Applicaition, RD, Application, AI"
씨이랩,Kubernetes 개발자,"AI, Infra, GPU, k8s, python, Helm, charts, chart, DevOps, CICD, ex, Ansible, git, Github, anction, KeycloakSSO, AIML, AWS, Azure, GCP, NCP, NHN, Cloud, Prometheus, MLOps, Go, JAVA, Spring, RDB, SQL"
오토엘(AutoL),개발 품질 담당자 (3년이상),"RoHS2, EMS, Laser, safety, ISO"
오토엘(AutoL),응용 S/W 개발자 (5년이상),"PC, Application, SW, Point, Cloud, Object, Classification, CC++"
오토엘(AutoL),FPGA 로직 개발자 (6년이상),"Top, Design, Xilinx, Zynq2, IP, RTL, AMBA, Simulation, Verification5, FPGA, Zynq, VerilogHDL, Fixed, pts"
오토엘(AutoL),F/W 펌웨어 개발자 (5년이상),"FPGA, IP, CC++, ARM, Based, SoC"
오토엘(AutoL),기구 설계 담당자 (5년이상),"2D3D, CATIA"
플래티어,[그루비 SaaS 솔루션] 백엔드 개발자 (2~5년),"JAVA, SPRING, REST, API, Spring, Boot, 2x, 3x, OpenJDK, Gradle, 6x, GitMongoDB, 4x, PostgreSQL, Google, BigQueryAWS, ec2, ecs, ecr, s3, ses, JiraConfluence, Github, IT, SpringBoot, javascript, jquery, json, Git, AWS, GCP, RDB, MongoDBAgile"
백프로,해빗파워 어플리케이션 flutter 개발자,
픽셀스코프,백엔드 엔지니어,"RDB, NoSQL, API, Kotlin, Spring, boot, Mysql, MariaDB, Redis, MongoDB, AWS, Docker, RabbitMQ, Github, Actions, Javascript, Typescript, Linux, Ubuntu, Shellscript"
픽셀스코프,프론트엔드 엔지니어,"VAR, Javascript, Typescript, React, NextJs, Html, Css, Scss, Tailwind, Figma, Docker, Github, Actions"
엔닷라이트,QA 엔지니어 (5년 이상 8년 이하),"3D, QA, SW"
원티드랩,Node.js 개발자 [직군확장팀],"API, NodejsTypescript, NestJS, TypeORM, Prisma, REST, ElasticSearch, Kafka, AWS"
에임투지,서버 엔지니어(3년 이상),"x8, GPU, BMTPoC, Linux, IT"
모노리스,임베디드 어플리케이션 개발자,"C, C++, Can, RS2, USB, SPI, I2C, CC++, AWS, IoT, MQTT"
디딤365,데이터파이프라인/ETL 솔루션개발자,"IntelliJ, Nexus, Maven, Gitlab, GitlabRunner, Slack, Teams, Java, Spring, Boot, Scala, FastAPI, React, ExtJS, SQL, Hadoop, Kafka, Spark, PrometheusHighchartsGoJS, LinuxUnix, Go, ETL, ex, Zookeeper, Yarn, Hive, Hbase, Bashshell, AWS, GCP"
엔라이즈(NRISE),[QUAT] 백엔드(Kotlin) 개발자,"QUAT, Backend, Engineer, Kotlin, Spring, Framework, Python, FastAPI, feature, MySQL, SQLAlchemy, Redis, AWS, Managed, Services, Kubernetes, EKS, +, Istio, ArgoCD, Helm, DataDog, Sentry, Kibana, Prometheus, RDBMS"
바로고(barogo),Public Cloud Engineer (Dev-Ops Engineer),"RD, Align, SRE, Cell, Common, kafka, on, k8s, server, log, pipeline, data, AWS, Resource, Terraform, Server, EKS1, argocd, +, helmyaml, resource, ingress, nginxk8s, traffic, Monitoring, Alert, prometheus, thanos, grafana, Logging, APM, elasticsearch, OIDC, dex, Secret, vault, CI, CD, Jenkins, in, DooDDocker, Out, Of, Docker, for, Argocdgitops, Performance, Test, locust, Data, infrastructure, airflowdata, workflow, redashBI, emrspark, hive, presto, athenasql, engine, s3data, lake, version, upgrade, Infrastructure, ISMS, CICD, otel, metric, apm, secret, master, node, worker, pod, default, VPC, as, Code, Linux, git, branch, Core, python, javascript, java, CIDR, IP, Infra, Engineer, DevOps, Tutorial, Trouble, shooting, sre, cell, Self, Healing"
딥앤하이,자연어처리 AI 엔지니어,"PoCProof, of, Concept, Python, PyTorch, Huggingface, AI, LangChain, LangGraph, MCP, agent, Nginx, Docker, Kubernetes"
뷰런테크놀로지,Perception Engineer(Tech Lead),"VueTwo, Post, process, AI, vision, SCI, SW"
더리얼그룹,[리얼리] Laravel 풀스택 리드 개발자,"SEO, PHP, Laravel, API, B2C, AWS, GCP"
스튜디오랩(STUDIO LAB),프론트엔드 시니어 개발자 (8년차 이상),"GENCY, Frontend, Developer, UI, Canvas, API, Konva, JavaScript, SDK, TypeScript, React, WebGL3D, Nextjs, Vite, State, Management, Zustand, Context, Data, Fetching, Query, Styling, Tailwind, CSS, Rendering, HTML, Design, System, Storybook, Figma, canvas"
스튜디오랩(STUDIO LAB),"백엔드 시니어 개발자 (8년차 이상, Kotlin)","GENCY, Backend, Developer, Spring, Framework, Kotlin, Sass, IaC, DevOps, DomainDriven, Development, DDD, python, Github, CICD, PostgreSQL, Kafka, SQS, K8s, gRPC, REST, API, FastAPI, Python, ELK, Action, ArgoCD, Jira, Confluence, Slack, New, Relic, AWS, CloudWatch"
바로고(barogo),Platform QA Engineer,"RD, QA, AndroidiOS, Desktop, Mobile, PC, Postman, SoapUI, JMeter, API, Test, Management, Tool, Bug, Tracking, System, Agile, Scrum, Selenium, Appium, Robot, Framework, AutoIt, Power, Automate, datadog, kibana, grafana, DB"
렛유인에듀,PHP 개발자,"BackEnd, FrontEnd, PHP, FrontEndWeb, publishing, CodeIgniter, MySQL, RDBMS, API, Git, HTML, CSS, javascript, Ajax"
몬드리안에이아이,ML 엔지니어,"AI, MLOps, Python, AIML, Kubernetes, largescale, LLM, Pretraining, Finetuning"
아이리버,앱 개발자,"Android, Device, Application, Frameworks, SDK, System, GUI, JAVAKotlin, CC++, Studio, Gradle, View, Model, DB, IOS, Swift, Custom, view, Animation, NDKJNI, NIO, TCP, socket, Web, Server, Socket, 3Way, Audio, Media, Codec, FFMPEG, Git, Linux, Console"
비버웍스,React-Native 앱 개발(프론트엔드),"ReactNative, FB, MVP, PO, Product, Designer, Frontend, TypeScript, recoil, reactquery, UIUX, IT, UI, React, Native, iOSAndroid, App"
스포츠투아이,스포츠 중계용 언리얼 엔진 & OpenGL 개발자(2년 이상),"3D, Human, Pose, Estimation, mesh, reconstruction, Python, PyTorch, OpenCV, SMPL, SMPLX, Yolo, OpenPose, EstimationMain, Object, Detection, Tracking, Image, Classfication, Segmentation3, Computer, Vision"
씨제이올리브영(CJ올리브영),백엔드 개발자 (풀필먼트/물류/WMS),"Ecommerce, Platform, Service, WMS, Traffic, Architecture, Backend, Application, Java, Kotlin, Spring, Framework, JPA, Hibernate, ORM, WMSOMS, Message, Streaming, Kafka, RabbitMQ, NoSQL, Redis, MongoDB, AWS, Azure, MSA"
씨제이올리브영(CJ올리브영),백엔드개발자 (배송/물류/OMS),"Ecommerce, Platform, Service, OMS, Traffic, Architecture, Backend, Application, Java, Kotlin, Spring, Framework, JPA, Hibernate, ORM, OMSTMSWMS, Message, Streaming, Kafka, RabbitMQ, NoSQLRedis, MongoDB, AWS, Azure, MSA"
씨제이올리브영(CJ올리브영),백엔드 개발자 (SCM/물류/발주),"Ecommerce, Platform, Service, SCM, Traffic, Architecture, Backend, Application, Java, Kotlin, Spring, Framework, JPA, Hibernate, ORM, SCMWMSOMS, Message, Streaming, Kafka, RabbitMQ, NoSQL, Redis, MongoDB, AWS, Azure, MSA"
피클플러스,프론트엔드 개발자,"TypeScript, React, Nextjs, Native, Monorepo, AWS, GitHub"
스푼랩스,Software Architect (7년 이상),"CICD, Spring, Boot, KotlinJava, AWS, Kubernetes, Docker, DevOps, Reactive, Programming, Kotlin, Coroutines, Datadog, Prometheus, Sentry"
카이헬스,데이터엔지니어 (3년 이상),"AWS, GCP, ETLELT, SW, Python, Java, CC++, SQL, HiveQL, Google, Cloud"
쿠팡,Staff Data Scientist (SCMS),"AI, AIML, ML, AWS, Redshift, S3, EC2, Glue"
옵스나우,On-Prem K8s 엔지니어 / DevOps 엔지니어,"K8s, OnPrem, PaaS, RKE2, Application, Pipeline, x8, DevOps, k8sgpt, local, LM, Air, Gap, Installation, k8s, kubernetes, IaC, Terraform, OpenTofu, Crossplane, ProxmoxVE, IaaS, Cluster, Ceph, Python, boto3, bs4, subprocess, re, os, json, streamlit"
식스티헤르츠,[굿뉴스에너지] Backend Engineer(Java),"RE1, Registry, Java, DB, Kotlin, Spring, PostgreSQL, Redis, Celery, Docker, Kubernetes, Github, Action, space, time, complexity, SW, selfmotivated"
식스티헤르츠,"[굿뉴스에너지] Frontend Engineer(TypeScript, React)","RE1, Registry, TypeScript, React, B2B, B2C, Web, Application, admin, UX, Typescript, typescript, react, redux, recoil, nextjs, vite, tailwindcss, sass, mapbox, express, docker, AWS, space, time, complexity, SW, selfmotivated"
인포유앤컴퍼니,Power BI 개발 및 운영,"Power, BI, Tableau, Public, Cloud, ERP, System"
다우기술,데이터베이스 엔지니어,"DBMS, SQL, Trouble, Shooting, Oracle, DB, Table, ChakraMAX, Datagenor, Mantis, Chat, Mysql, Postgresql, SQLP, DAPOCP"
다우기술,HW 시스템 엔지니어,"IDC, HW, X8, Unix, OS, IT, inuxRHEL, AIX, VMware, SAN, Cisco, Arista, Extreme, Huawei, Fortinet, Future, Systems, NEXG, VPN, Citrix, F5, Alteon, Piolink, L4, WAN, Linux, CCNA, CCNP"
다우기술,네트워크 엔지니어,"IDC, L2, L3, L4, VPN, Cisco, Arista, Extreme, HUAWEI, RS, Fortinet, Future, NEXG, Citrix, F5, Alteon, Piolink, WAN, Case, CCNA, CCNP, L2L3L4"
다우기술,법인매매 시스템 개발,"LP, OMS, ALTIBASE, C, C++, Jira, KIMS, SVN, C++Unix, Linux, TCPIP, UDP, UnixLinux"
다우기술,콜센터 고객상담시스템 개발,"ARS, Java, Spring, framework, MVC, Security, jquery, Vuejs, ProC, Eclipse, Jira, Jenkins, Maven, Nexus, SVN, Sparrow, Web, Application, FrameworkJSPServlet, Ajax, HTML, CSS, JavaScript, Jquery, FrontEnd, DB, Table, SQL"
다우기술,투자정보서버 개발,"SORSmart, Order, Routing, KRX, NXT, Unix, Linux, C, proC, Redis, DBOracle, MySQL, Jira, Mantis, KIMS, redmine, SVN, DB, ISAM, UnixLinux, TCA"
다우기술,Web/WTS 채널 개발,"WTS, Java, Spring, framework, MVC, Security, jquery, Vuejs, ProC, Eclipse, IntelliJ, Jira, Jenkins, Maven, Nexus, SVN, Sparrow, Web, Application, Framework, JSPServlet, AJAX, MyBatis, JavaScript, JQuery, netty"
다우기술,공통 SW 아키텍처 개발,"C, ProC, JAVA, Spring, Framework, HTML, CSS, JavaScript, Jquery, Oracle, MySQL, LinuxUnix, Eclipse, RCP, SVN, Jenkins, Jira, TCPIP, UDP, TUXEDO, UnixLinux"
다우기술,MTS 채널 개발,"MTS, S#, Android, iOS, C++, Custom, HTML, CSS, Javascript, Kotiln, Swift, Java, ObjectC, C+, Jenkins, Appium, Git, SVN, Mantis, Jira, Redmine, AndroidKotlin, JavaiOSSwift, Objectc, nodejs, AngularJS, JavaScript"
다우기술,HTS 채널 개발,"HTS, IT, VC++, MFC, JavaScript, SVN, GitHub, JIRA, KIMS, VisualStudio, VisualAssist, Sparrow, VC++MFC, Win3, API"
다우기술,원장 개발,"ERP, IT, Unix, C, ProC, C++, Oracle, Jira, Kims, UnixLinux, DB, Table"
에이스웍스코리아,소프트웨어 엔지니어 (대구),"HILS, SW, HILSEOL, CC++C#Python, CANoe, CAPL, NI, Labview, Veristand"
루닛(Lunit),Senior Backend Engineer (Lunit SCOPE),"AI, Infraascode, Tools, Kotlin, +, Spring, Boot, Python, and, more, Backend, Engineer, KotlinSpring, AIML, OpenCV, scikitimage, OpenSlide"
다우기술,이커머스 물류서비스 개발,"API, Spring, Framework, Web, Application, Java, Boot, Thymeleaf, SpringBatchQuartz, MyBatis, JPAHibernate, MySQL, Redis, Vue, Git, Gitlab, Jira, Slack, Bitbucket, PinPoint, Jenkins, Maven, +, JPA, BackEnd, MSA, RESTful, Message, queue, Apache, Kafka, RabbitMQ"
다우기술,자산운용 시스템 개발,"SQL, IT, JAVA, Oracle, PLSQL, xPlatformJAVA, CrownixReporting, TMAX, Unix, C, Shell, Oracle2, xPlatform, ProC, JEUSWebToBTMAX, SVN"
다우기술,증권 품질 보증 (QA),"ITSM, IT, SLA, CISA, PMP, CMMi, ISO2"
다우기술,이커머스 서비스 개발,"WMS, Java, Spring, Boot, Oracle, Vuej, Kafka, Redis2, JIRA, Git, Gitlab, Notion3, Jenkins, Maven"
다우기술,증권 품질 관리 (QC),"HTSMTS, TestCase, ISTQB, CTFL, IT, QC"
쿠팡,"Sr~Staff, Backend Engineer (Core Business)","Java, Python, multitier, AWS, Kubernetes, Spark, Hadoop, Cassandra, Kafka, Airflow, IntelliJ, Spring"
헥토이노베이션,기술연구소 보안인프라팀 라운드 보안 및 네트워크 인프라 (4년~7년),"AWS, L2L3L4, CISCO, IPsec, VPN, SSL, DDoS, IPS, TCPIP, Wireshark, WIPS"
팜피,웹 개발자 (WEB Developer Front/Back),"Web, Frontend, Backend, PL, Nodejs, Vue, TypeScript, WebGL"
넥써쓰,QA (테스터),"QA, AI, API, Jira, CICD, Web3, Cypress, Playwright, Appium, Zephyr, GitHub, Actions, Jenkins"
노머스(원더월),iOS 엔지니어,"fromm, iOS, Combine, Swift, Concurrency, SwiftUI, TCA, RIBs, MVVM, MVI, UIKit, View, hierarchy, Instruments, Tuist"
무신사,MLOps Engineer (데이터플랫폼),"MLOps, Engineer, ML, Next, AWS, AIML"
핵클(Hackle),백엔드 개발자,"AB, SDK, JavaKotlin, Spring, Framework, RDBMS, ORM, Reactive, Streams, Coroutine, NoSQL, Redis, Elasticsearch, MongoDB, Messaging, Service, Kafka, SQS, Kinesis, MSA, AWS, Docker, Kubernetes"
무신사,Backend Engineer (고객데이터플랫폼팀),"9CM, Soldout, Customer, Data, Platform, Kotlin, Java, Python, Spring, Boot, Apache, Spark, Flink, Databricks, Kafka, Redis, ClickHouse, Elasticsearch, Airflow, Kubernetes, AWS, PR, React, Frontend, Structured, Streaming, PySpark, NoSQL"
무신사,Backend (Ranking/Recommendation) Engineer,"9CM, Soldout, API, Kotlin, Java, Python, Spring, Boot, Apache, Spark, Databricks, Kafka, Redis, MongoDB, Elasticsearch, Airflow, JPA, PR, Structured, Streaming, PySpark, NoSQL, Scala"
워시스왓(세탁특공대),Backend Engineer,"DevOps, QA, PO, CS, API, TypeScript, NestJS, JavaScript, Express, AWS, Docker, Kubernetes, GitLab, MongoDB, MySQL, Aurora, Redis, ELK, Grafana, Prometheus, Sentry, Kafka"
뷰런테크놀로지,Frontend Developer(프론트엔드 개발자),"Vueron, FE, UI, package, Lidar, 3D, Point, Cloud, Data, Frontend, HTML, CSS, React, Angular, Vuejs, JavaScript, ThreeJS, WebGL, Web, Worker, WASM, TypeScript, Design, Pattern"
벨테라퓨틱스,모바일 크로스플랫폼 앱 개발자 (React Native) (4년 이상),"React, Native, UI, JavaScript, iOSAndroid, UIUX, TypeScript"
뷰런테크놀로지,Backend Developer(백엔드 개발자),"Vueron, BE, Lidar, Data, MLOps, SaaS, Marketplace, Labeling, Tool, backend, CS, Fundamental, Linux, Network, Mysql, MariaDB, RDBMS, Golang, AWS, DevOpsMLOps"
벨테라퓨틱스,모바일 크로스플랫폼 앱 개발자 (React Native) (1년 이상~4년 미만),"React, Native, UI, JavaScript, iOSAndroid, UIUX, TypeScript"
노머스(원더월),Android 엔지니어,"fromm, Android, REST, API, MVI, MVVM, UIUX, Jetpack, Compose, Coroutine"
노머스(원더월),백엔드 엔지니어,"fromm, AWS, Database, RDBMS, MYSQL, REST, API, TypeScript, NodeJS, ECS, ApiGateway, Lambda, RDS, S3"
레브잇,MLOps Engineer,"MLOps, MLflow, Airflow, Kubeflow, ML, Feature, Store, Milvus, Vector, DB, Data, Team, Kubernetes, Python, Go, SLA, DevOps, Scikitlearn, Tensorflow, Pytorch, Java, Spark, CSComputer, Science, GPU, AWS"
호두랩스,파이썬 백엔드 개발자,"FastAPI, LangChain, LLM, Whisper, MS, Speech, Services, STTTTS, Python, Flask, Django, RESTful, API, Git, Docker, APIOpenAI, Claude, AWS, Azure"
커넥트웨이브,[CC CTO] AI Engineer,"AI, Private, LLM, RAG, finetuning, TextImage, Vector, docker, kubernetes, AIML, LMLLM, anomaly, detection, recommandation, user, embedding, NER, E2E, kubeflow, MLops, ML, CICDCT, Or, pythonpytorch, or, tensorflow, frameworkhadoopsparkkafkadockerkuberneteskubeflow"
에이아이커넥트,[Spring] Backend Engineer (7년차 이상),"scalability, flexibility, Spring, Boot, Kotlin, Django, migration, project, AI, CONNECT, Language, Python, 3x, framework, CICD, Github, Actions, Database, AWS, Aurora, MySQL, Cache, Redis, Document, Swagger, Doc, ETC, S3, Firebase, Git, Chat, GPT, Backend, MSA, Docker, Kubernetes, RESTful, API, GCP, Agile"
에이아이커넥트,[앱] Flutter 개발자 (7년차 이상),"Flutter, UIUX, Dart, RESTful, API, Swagger, Git, iOS, Android, Firebase, GraphQL, AWS, GCP, Agile"
크랜베리,파이썬 개발자,"PyQT, AI"
씨드앤,프론트엔드 리드 개발자 (6년 이상),"React, ReactNative, TypeScript, TanStackQuery, Jotai, Emotion, Yarn, ReactReact, Native, UX, HTML, CSS, JavaScript, Agile, NativeiOS, Android, IoT"
씨드앤,데이터 엔지니어 (3년 이상),"Apache, Kafka, Streams, KSQL, Java, Scala, Python"
나이스지니데이타,데이터 엔지니어,"HadoopSpark, ETL, 3Python, Scala, SQL, Spark, Hadoop, Airflow, RDBMSNoSQL, PostgreSQL, Hive, AWSGCPAzure, Linux"
리비바이오,[병역특례] 프론트엔드개발 산업기능요원,"Nextjs, Vercel, AWS, React, SPA, query, Zustand, Recoil, REST, API, GraphQL, Functional, programming, OOP, SSR, Git"
큐빅,백엔드 개발자 (3년 이상),"FastAPI, DB, server, Python, Django, API, ORM, PostgresSQL, MySQL, SQL, RabbitMQ, Redis, Docker, SQLAlchemy"
리비바이오,백엔드개발자(Node.js),"Restful, API, Nodejs, RDBMySql, Postgresql, GIT, AWS, GraphQL, NestJS, Docker"
리비바이오,프론트엔드개발자,"Nextjs, Vercel, AWS, React, SPA, query, Zustand, Recoil, REST, API, GraphQL, Functional, programming, OOP, SSR, Git"
콘텐츠퍼스트(Tappytoon/태피툰),Sr. Frontend 개발자 (5년 이상),"React, SPA, Redux, Recoil, Zustand, AZ, ReactNative, iOS"
콘텐츠퍼스트(Tappytoon/태피툰),서비스 프론트엔드 개발자 (3년 이상),"Native, Web, React, Angular, Vue, SPA, UIUX, SSR, ReactNative"
버블콘,프론트엔드 개발자,"React, Nextjs, TypeScript, HTML, CSS, JavaScript, ES6+, Webpack, Vite, Electron, Flutter, Native, Docker"
리비바이오,[병역특례] 백엔드개발 산업기능요원(Node.js),"Restful, API, RDBMySql, Postgresql, GIT, Nodejs, AWS, GraphQL, NestJS, Docker"
콘텐츠퍼스트(Tappytoon/태피툰),서비스 백엔드 개발자 (3년 이상),"API, AWS, JPA, Spring, Kotlin"
리사이클팜코리아,AI Data 분석 및 자동화,"AI, Digital, Transformation2, multimodal, agent, Python, MCP2, Web, Full, Stack, +, REST, API, AWS, GCP, SQL, NoSQL3, ESG, Web3"
포티투닷(42dot),Senior Backend Engineer (IAM),"API, Gateway, Authentication, Authorization, OAuth2, OpenID, Connect, IAM, RBAC, ABAC, Kubernetes, Istio, Envoy, PoC"
지란지교소프트,[판교] 백엔드 Engineer (Kotlin),"Kotlin, RDBMS, NoSQL, JAVA, IT, MySQL, PostgreSQL, AWS, Azure, Docker, Git, JIRA"
휴멜로,"[생성형 인공지능] Frontend Engineer (Senior, 전문연有)","Position, Overview, AI, TTS, RTE, What, Youll, Do, ReactNextjs, TypeScript, Vite, SSR, React, Server, Component, Core, Web, VitalsLCP, FID, CLS, WCAG, UX, Technical, Skills, or, Query, SWR, Recoil, Redux, Lexical, RTERich, Text, Editor, WebSocket, ServerSent, EventsSSE, Audio, API, Bundle, Analyzer, Sentry, Datadog, GA, CI, Soft, Turborepo, Yarn, Workspace, Playwright, Vitest, GitHub, Actions, Jenkins, CICD, NodejsExpress, NestJS, RESTfulGraphQL, DockerKubernetes, GCP, AWS, Azure, CDN, i18n"
우노트레이딩,글로벌 명품 플랫폼 시니어 개발자 (5년 이상),"B2B, Python, FastAPI, Django, AWS, GCP, Azure, Java, Kotlin, Typescript, Reactjs"
블록체인랩스,Android Engineer - Newnal Mobile,"AI, AX, Ai, eXperience, Window, Ondevice, agent, language, model, UX, Compose, Recomposition, State, Profiling, tool, Copilot, Kotlin, UI, Java, MediaPipe, generative, LiveKit, WebRTC, SSE, WebSocket, Android, local, databases"
펑타이그레이터차이나(피티코리아),사이트 QA 자동화를 위한 Tool 개발 (계약직),"Nodejs, Python, QA, AWSGitlabGithub, mysql, DB, AI"
두산로보틱스,Talent Acquisition/채용담당자,"RD, Staff, CLevel, Direct, Sourcing, pool, Action, item, network, HR, Tech, full, cycle, Linked, In, Remember"
스포츠투아이,스포츠 중계용 언리얼 엔진 & OpenGL 개발자(2년 이상),"Unreal, Engine, Unity, OpenGL, 3D, Application, C++, Graphics, Geometry3, Tool, Engine1, VR, AR"
펑타이그레이터차이나(피티코리아),정보보안 관리 담당자,"SWG, DLP, DRM, NAC, VPN, Azure, Entra, ID, Microsoft, SaaS, IT, ISO2, ISMSP, MSOffice"
사고링크,프론트엔드 개발(3년 이상),"AI, UIUX, HTML, CSS, JavaScript, React, Vuejs, CS, Native, Flutter, Nodejs"
씨메스(CMES),백엔드 개발자,"AI, Airflow, Kubernetes, Ansible, ELKStack, Elasticsearch, Logstash, Kibana, Grafana, MLFlow, KubeFlow, TestDriven, Development, TDD"
피플리,프론트엔드 개발자 (5~10년),"React, NextJS, TypeScript, UIUX, Figma, UI, SSRCSR, RESTful, Git, B2C, Jira, Confluence, CICD, GitHub, Actions, DevOps"
파우컴퍼니,[파우더룸] 프론트엔드 개발자,"httpsstackshareiopowderdevmystack, Vuejs, HTMLCSS, SPA, RESTful, API, ES5ES6, Typescript"
